text,sentiment
"Saiba a diferença entre WirelessUCS, UCSVisitantes e Eduroam https://t.co/MPjvC04OUH https://t.co/8bWSbNs9PL",neutral
Povo que fica choramingando na mesa das pessoas pq não conseguem seguir instrução pra entrar no Eduroam.,negative
eduroam é péssimo pra quem tem mania de 1908391083901 abas abertas no computador (eu,negative
primeiro meu celu para de conectar no eduroam agora no wifi da moras sinceramente vai tomar no cu disgraça,negative
"Oficialmente eu detesto a eduroam, bugou o wifi do meu note e não funciona de jeito nenhum do meu celular",negative
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
@Leojoenck Tem pessoas que são amaldiçoadas pra Eduroam ahushsus,negative
Tô na PUCRS e o Eduroam funciona aqui AAAA,positive
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
RT @wtfteteus: daqui uns dias a assesgo tem eduroam,neutral
daqui uns dias a assesgo tem eduroam,neutral
o eduroam ta realmente um lixo hj ou o problema eh pessoal?????,negative
RT @thaalesfelipe: pior do que depender de outras pessoas é depender da eduroam,negative
pior do que depender de outras pessoas é depender da eduroam,negative
"RT @freireegabriel: Eduroam é o resumo da minha vida acadêmica: um desastre, lento, etc",negative
"RT @freireegabriel: Eduroam é o resumo da minha vida acadêmica: um desastre, lento, etc",negative
"Eduroam é o resumo da minha vida acadêmica: um desastre, lento, etc",negative
relação de amor e ódio com esse eduroam,neutral
RT @r_rafaeldias: eduroam pq vc me matou,neutral
Fico muito irritada quando o eduroam não tá funcionando direito,negative
@ORank021 Eduroam tá a lenha,negative
eduroam é um mito,neutral
RT @bguedes11: Eduroam lixo,negative
eduroam pq vc me matou,neutral
meus mais sinceros vai tomar no cu @eduroam,negative
gente qual é o problema do eduroam hein? funcionava tão bem essa merda e agora fica dando problema de autenticação,negative
RT @bguedes11: Eduroam lixo,negative
Eduroam lixo,negative
"Hoje a net da faculdade está a funcionar bem, até me admira. Parabéns eduroam, você merece um prémio!",positive
Essa internet consegue tá pior que a eduroam,negative
Não consigo ligar o raio da eduroam no pc,negative
RT @ORank021: @thebrrvs eduroam tá foda,negative
@thebrrvs eduroam tá foda,negative
"e o meu celular que despirocou e desativou todas as conexões wifi pelas quais ja passei?
o meu eduroam está morto",negative
Porque raio a eduroam se desliga passado 5 minutos de a ligar???,negative
Depois de quase um ano e meio de faculdade eu finalmente consegui cadastrar o eduroam,negative
Ainda bem que eduroam agora é meu amigo,positive
"@gomessgui1 pois é, nao foi um elogio a eduroam foi so pra deixar claro que minha net ta uma bosta mesmo",negative
eduroam melhor q minha internet de casa,positive
"@iduff Uma dica pros amigues q usam iPhone, a eduroam volta se vc se logar direto sem estar com o perfil instalado 🙃",neutral
Internet do quarto não ta rolando e eu vim pra sacada pegar eduroam,positive
~ o eduroam não funciona ~,negative
"Hoje descobri que se eu logar no wifi do eduroam meu celular vai estar ""pra sempre"" cadastrado nele",neutral
Eu só queria que essa merda de Eduroam conectasse no meu celular mas essa merda não vai,negative
Usar esse eduroam tá pior que assistir Faustão no domingo,negative
Alguém que me dê um login e uma pass para a eduroam,neutral
"o sinal do eduroam é tão bom que chega até a minha casa, a 7km de distância, mas não aparece dentro da faculdade https://t.co/obqc4kjAza",neutral
eduroam hoje tá uma merda ein,negative
Eduroam colabora vai,negative
RT @bemysatan: A eduroam é mais instável que a minha vida,negative
"RT @opedroeopinto: Não há amor como o primeiro,
E a primeira foste tu
Mas troquei-te pela eduroam.
Adeus, minedu!",positive
"RT @opedroeopinto: Não há amor como o primeiro,
E a primeira foste tu
Mas troquei-te pela eduroam.
Adeus, minedu!",positive
"RT @opedroeopinto: Não há amor como o primeiro,
E a primeira foste tu
Mas troquei-te pela eduroam.
Adeus, minedu!",positive
"Não há amor como o primeiro,
E a primeira foste tu
Mas troquei-te pela eduroam.
Adeus, minedu!",positive
McGill tem uma prática detestável de botar uma velocidade ínfima pra eduroam. Imagino que seja pra afastar alunos externos (oi).,neutral
RT @bemysatan: A eduroam é mais instável que a minha vida,negative
"serião, tô na eduroam mas nem todo lugar tem
alguém me dá um login da uspnet pfvrzinho",neutral
Eu digo Eduroam assim: é duro anh?,neutral
A eduroam é mais instável que a minha vida,negative
RT @parente_diogo: Esta eduroam é uma valente merda,negative
desapontada com o eduroam q agora funciona na biblioteca do Wallace,negative
Esta eduroam é uma valente merda,negative
eduroam é uma rede do demônio,negative
aprendi a me conectar no eduroam. agora ninguém me segura!,positive
"@da1tempo @stgrrb Mentira, eduroam bloqueia qualquer jogo, e meu moldem 3g foi cancelado pela própria operadora. Tava dando prejuízo para eles.",negative
quase no fim do segundo semestre eu finalmente logei na eduroam,negative
Este celular ele não tem capacidade nem de entrar no eduroam,negative
"Eduroam
Vai para o crl",negative
"Jovens

Se vocês acham que o minedu é a merda que é, esperem pela eduroam",negative
sábado o eduroam é muito bom bicho,positive
"Eu venho pra escola de sábado 
Pra poha do eduroam não funcionar 
Pau no meu cu vsf",negative
esse eduroam não colabora né galera,negative
eduroam está uma merda especial hoje,negative
"Agora 50 min 
Poxa eduroam FUNCIONA",negative
o primeiro nome que vou escrever no meu death note é ‘eduroam’,neutral
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
Feliz dia do Eduroam não tá funcionando https://t.co/7LanAzfzb2,negative
eduroam tá um hino hoje,neutral
Todo dia passo raiva com esse eduroam :@,negative
"E eu finalmente subi a VM pra fazer a ""eduroam da facom""",positive
oq seria dos alunos do Cotil sem eduroam?,neutral
"Felicidade do dia: A Xusp também usa o eduroam, portanto, unespianos tem internet em qualquer campus da Xusp.",positive
conectei pela primeira vez na eduroam estou twittando através dela e me sentindo um caçador de mitos.... o negócio funciona mesmo :o,positive
Um sonho: eduroam voltar a pegar no bloco P.,negative
pq que meu eduroam nao tá funcionando,negative
eduroam simplesmente sumiu que odiooo,negative
Pelo menos a eduroam da fep funciona nas outras faculdades todas,positive
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
Qual vai ser o eduroam,neutral
Eduroam rn 😤😤😤😤😤😤😤😤😤😤,negative
@mclsq eduroam guerreiri demais maria,neutral
Primeiro o App da UFF parou no iOS agr a eduroam tb @iduff vamos ter q rever nossa relação,negative
eduroam vc voltou bb,positive
@iduff o eduroam parou de funcionar no meu iPhone :(((( pq? Houve atualização de configurações??,negative
"minha eduroam está morta. não quero diversão, só quero estagiar. achas que tens o que é necessário para esmagares a minha usp?",negative
"@debua Tá igual a eduroam do If, tem gente q conecta de boas, já tem outros que não vai de jeito nenhum",neutral
Tô em aula e ainda tive que ligar o 3g porque esse Wi-Fi do eduroam é um cu,negative
A rede eduroam é incrível né camaradas,positive
cona da mana para a eduroam que agora decidiu não funcionar na merda do computador puta que pariu,negative
"@moraes93 entra no clima e da espaço na pontuação tb !! kkkkkkkkkfdskj 
mas a unesp tirou wfu e botou eduroam (que eh mundial!!!!!)",neutral
agr tenho acesso a eduroam !! mt feliz por minha conquista !!,positive
Eduroam dando problema até na Europa 🙄,negative
Fora q obviamente o 4g caiu pra 3g no momento q a eduroam parou,negative
A eduroam parou de funcionar e eu não sei viver nesse mundo,negative
@bossViegas @GuValentine100 escolhes a rede eduroam e depois metes o teu número e a tua passe,neutral
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
finalmente consegui logar no eduroam e agora tô muito feliz,positive
"@undecoverness sério? :O que merda, a eduroam é mil vezes melhor né",positive
@vinecosta_ @vickmiorim Existe sim. A visitantes. E a eduroam era o mesmo provedor de internet da Portal. Não sei porque tiraram na verdade.,neutral
Se a eduroam tivesse forma física com certeza seria um saco de lixo,negative
HELP! como é a pass da eduroam? É o mail do nónio??,neutral
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
A eduroam ou lá como aquela merda se chama consegue ser pior que a minedu,negative
Eduroam funciona lá,positive
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
eduroam mais instável que meu emocional,negative
"rede Eduroam de longe a mais arrombada que existe 

eu não mudei a minha senha 

pq tem esse problema de autenticação seus puto",negative
Alguém me passa um login de eduroam pfvr na moralzinha,neutral
"Eu não consigo usar meu próprio login porque essa merda de eduroam não aceita 
Aí eu tenho que usar login dos outros",negative
Formatei meu celular esses dias e só agora percebi que perdi o login de eduroam que eu tava usando :(,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
Soh queria uma conexão LAN com a eduroam,neutral
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
@cheerrylola Ao menos consegues conectar te à eduroam...,neutral
3 tracinhos de eduroam dentro da sala e temos um milagre nesta 4a feira.,positive
@Xaviisantos8 Queria responder-te com uma GIF mas a eduroam não deixa :(,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
tive que descer no busuff no gragoatá só pra conectar o eduroam e ver que eu estava erradíssima e só preciso devolver no dia 16,neutral
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
eu acho um preconceito eduroam pegar tão bem na feb,positive
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
eduroam pq não funciona?????,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
"Meu deus, como eu vou sobreviver a essa aula uó sem a eduroam funcionando? Socorro",negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
RT @estudantedaufes: Teste de paciência é tentar conectar o eduroam e ficar mais de 5 minutos sem cair,negative
